Measure,PID,use,valdays,valwkdays,valwkend,allMeanWakeWear,allMeanSleepNW,allmean_mv_EV,allmean_cntmv_EV,allmean_v_EV,allmean_cntv_EV,allmean_m_EV,allmean_cntm_EV,allmean_l_EV,allmean_cntl_EV,allmean_s_EV,allmean_cnts_EV,allMeanActCounts,allMeanIntenPerMin,WKDAYMeanWakeWear,WKDAYMeanSleepNW,WKDAYmean_mv_EV,WKDAYmean_cntmv_EV,WKDAYmean_v_EV,WKDAYmean_cntv_EV,WKDAYmean_m_EV,WKDAYmean_cntm_EV,WKDAYmean_l_EV,WKDAYmean_cntl_EV,WKDAYmean_s_EV,WKDAYmean_cnts_EV,WKDAYMeanActCounts,WKDAYMeanIntenPerMin,WKENDMeanWakeWear,WKENDMeanSleepNW,WKENDmean_mv_EV,WKENDmean_cntmv_EV,WKENDmean_v_EV,WKENDmean_cntv_EV,WKENDmean_m_EV,WKENDmean_cntm_EV,WKENDmean_l_EV,WKENDmean_cntl_EV,WKENDmean_s_EV,WKENDmean_cnts_EV,WKENDMeanActCounts,WKENDMeanIntenPerMin,SUNMeanWakeWear,SUNMeanSleepNW,SUNmean_mv_EV,SUNmean_cntmv_EV,SUNmean_v_EV,SUNmean_cntv_EV,SUNmean_m_EV,SUNmean_cntm_EV,SUNmean_l_EV,SUNmean_cntl_EV,SUNmean_s_EV,SUNmean_cnts_EV,SUNMeanActCounts,SUNMeanIntenPerMin
1,085205,A,7,5,2,865,575,119.8571429,447669.8571,39.78571429,203913.5714,80.07142857,243756.2857,361.1071429,310694.7143,384.0357143,4020.714286,762385.2857,881.3702725,889.2,550.8,128,480276.8,43.6,223198.8,84.4,257078,380.45,330026.2,380.75,4224.4,814527.4,916.022717,804.5,635.5,99.5,366152.5,30.25,155700.5,69.25,210452,312.75,262366,392.25,3511.5,632030,785.6183965,830,610,59.75,199855,10,50432,49.75,149423,298,238693,472.25,3751,442299,532.8903614
1,086215,A,7,5,2,760.5714286,679.4285714,104.3214286,405267.4286,39.17857143,206806.1429,65.14285714,198461.2857,297.8214286,235787.1429,358.4285714,3866.142857,644920.7143,847.9423366,744.8,695.2,108.55,419082,39.4,208723,69.15,210359,287.1,232884,349.15,3765,655731,880.4121912,800,640,93.75,370731,38.625,202014,55.125,168717,324.625,243045,381.625,4119,617895,772.36875,740,700,79.5,330277,37.75,198921,41.75,131356,258,184574,402.5,3669,518520,700.7027027
1,085217,A,6,4,2,876.1666667,563.8333333,60.83333333,200343.3333,10.91666667,52193.83333,49.91666667,148149.5,274.0833333,225914,541.25,4157.666667,430415,491.24786,897.5,542.5,77.125,254514.75,14,67380,63.125,187134.75,317.1875,276538,503.1875,4214.25,535267,596.3977716,833.5,606.5,28.25,92000.5,4.75,21821.5,23.5,70179,187.875,124666,617.375,4044.5,220711,264.80024,783,657,42.75,140332,8.25,37261,34.5,103071,197.75,135685,542.5,3877,279894,357.4636015
1,085218,A,5,5,0,810.2,629.8,58.05,211357.4,18.65,89381,39.4,121976.4,279.5,193074.6,472.65,4998,409430,505.3443594,810.2,629.8,58.05,211357.4,18.65,89381,39.4,121976.4,279.5,193074.6,472.65,4998,409430,505.3443594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,085221,A,7,5,2,934,506,106.4642857,420943.5714,40.28571429,218388.4286,66.17857143,202555.1429,325.0357143,248827.7143,502.5,4944.714286,674716,722.3940043,918.6,521.4,119.55,479216.4,47.65,258685.6,71.9,220530.8,316.45,244321,482.6,4967.2,728504.6,793.059656,972.5,467.5,73.75,275261.5,21.875,117645.5,51.875,157616,346.5,260094.5,552.25,4888.5,540244.5,555.5213368,819,621,95.25,346889,26,135592,69.25,211297,338.25,275205,385.5,4351,626445,764.8901099
1,094104,A,4,2,2,851.25,588.75,73,259920.75,19.6875,103913.5,53.3125,156007.25,269.6875,231790.5,508.5625,3441.5,495152.75,581.6772394,896,544,100.875,362871,28.625,151351.5,72.25,211519.5,308.625,282993,486.5,3893,649757,725.1752232,806.5,633.5,45.125,156970.5,10.75,56475.5,34.375,100495,230.75,180588,530.625,2990,340548.5,422.2548047,821,619,35,117231,7.5,40450,27.5,76781,210.25,164229,575.75,2526,283986,345.9025579
1,094105,A,7,5,2,906.2857143,533.7142857,37.82142857,135765,10.5,51740.14286,27.32142857,84024.85714,243.1428571,155854.1429,625.3214286,4865.714286,296484.8571,327.1428121,909.4,530.6,38.65,137336,9.85,48627.2,28.8,88708.8,233.55,146251.4,637.2,4722.6,288310,317.0332087,898.5,541.5,35.75,131837.5,12.125,59522.5,23.625,72315,267.125,179861,595.625,5223.5,316922,352.7234279,900,540,44.75,154920,11.25,53771,33.5,101149,334,244493,521.25,5680,405093,450.1033333
1,094108,A,5,4,1,794,646,51.9,180891.6,8.3,50488,43.6,130403.6,255.85,204375,486.25,3531.8,388798.4,489.670529,842,598,62.875,219736.75,10.0625,61717.5,52.8125,158019.25,273.0625,223099.25,506.0625,3514.5,446350.5,530.1074822,602,838,8,25511,1.25,5570,6.75,19941,187,129478,407,3601,158590,263.4385382,602,838,8,25511,1.25,5570,6.75,19941,187,129478,407,3601,158590,263.4385382
1,095112,A,4,3,1,783.25,656.75,42.125,162158,14.1875,77157.25,27.9375,85000.75,244.125,170716.5,497,4276.5,337151,430.4513246,772.6666667,667.3333333,43.91666667,172173.6667,15.25,84649.66667,28.66666667,87524,246.5,170528,482.25,4505.333333,347207,449.36195,815,625,36.75,132111,11,54680,25.75,77431,237,171282,541.25,3590,306983,376.6662577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,095117,A,7,5,2,866.8571429,573.1428571,78.25,298875.4286,29.10714286,149313.5714,49.14285714,149561.8571,254.6785714,196371.2857,533.9285714,4099.428571,499346.1429,576.0420237,869.4,570.6,94.8,369503.4,37.15,191903.6,57.65,177599.8,269.2,208832.6,505.4,4004.6,582340.6,669.8189556,860.5,579.5,36.875,122305.5,9,42838.5,27.875,79467,218.375,165218,605.25,4336.5,291860,339.1748983,769,671,36.75,131952,12.5,59335,24.25,72617,202.25,152542,530,3686,288180,374.7464239
1,094206,A,5,4,1,818,622,49.35,180638.4,14.9,75867.2,34.45,104771.2,221.5,157469.4,547.15,4124.6,342232.4,418.3770171,858.5,581.5,60.9375,223492.5,18.5625,94556.5,42.375,128936,247.5,180157,550.0625,4504.5,408154,475.4269074,656,784,3,9222,0.25,1110,2.75,8112,117.5,66719,535.5,2605,78546,119.7347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,094208,A,3,3,0,893.3333333,546.6666667,70.08333333,262403.3333,21.91666667,116015.3333,48.16666667,146388,275.1666667,204529,548.0833333,5126.333333,472058.6667,528.4238806,893.3333333,546.6666667,70.08333333,262403.3333,21.91666667,116015.3333,48.16666667,146388,275.1666667,204529,548.0833333,5126.333333,472058.6667,528.4238806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,094211,A,4,2,2,868.5,571.5,48.5625,169952,11.125,58046.25,37.4375,111905.75,311.375,244705.5,508.5625,4146.5,418804,482.2153138,927.5,512.5,68.75,241082,15.5,81294,53.25,159788,362.25,287841.5,496.5,4744.5,533668,575.3832884,809.5,630.5,28.375,98822,6.75,34798.5,21.625,64023.5,260.5,201569.5,520.625,3548.5,303940,375.4663372,693,747,21.25,70318,4,19271,17.25,51047,203,151934,468.75,2899,225151,324.8932179
1,095212,A,7,5,2,817,623,85.03571429,324908.7143,30.92857143,160027.2857,54.10714286,164881.4286,253.25,200130.8571,478.7142857,3991.428571,529031,647.5287638,838.6,601.4,85.65,322977.6,29.8,153447.6,55.85,169530,262.3,209478.2,490.65,4030.4,536486.2,639.7402814,763,677,83.5,329736.5,33.75,176476.5,49.75,153260,230.625,176762.5,448.875,3894,510393,668.9292267,746,694,68.25,263962,25.75,132692,42.5,131270,203.5,153203,474.25,3814,420979,564.3150134
1,094213,A,7,5,2,825.7142857,614.2857143,30.21428571,102318.1429,6.607142857,33394.42857,23.60714286,68923.71429,227.0714286,158611.4286,568.4285714,3888.857143,264818.4286,320.7143599,823.4,616.6,32.5,111840.6,7.8,39783.4,24.7,72057.2,217.15,150814.6,573.75,3909.8,266565,323.7369444,831.5,608.5,24.5,78512,3.625,17422,20.875,61090,251.875,178103.5,555.125,3836.5,260452,313.2315093,897,543,38.25,122696,5.25,25084,33,97612,289.5,218759,569.25,4284,345739,385.4392419
1,094214,A,6,4,2,844.8333333,595.1666667,25.41666667,83662.66667,4.5,22661.16667,20.91666667,61001.5,281.25,178086.5,538.1666667,4673,266422.1667,315.3547051,848,592,25.6875,83839.75,4.25,21747.25,21.4375,62092.5,282.875,177593.5,539.4375,4627.25,266060.5,313.7505896,838.5,601.5,24.875,83308.5,5,24489,19.875,58819.5,278,179072.5,535.625,4764.5,267145.5,318.5992844,785,655,30.25,102820,7,32922,23.25,69898,253.75,162966,501,4390,270176,344.1732484
1,095216,A,7,5,2,847.4285714,592.5714286,99.92857143,387495.2857,38.89285714,198870.7143,61.03571429,188624.5714,338.9642857,259908.8571,408.5357143,5156.142857,652560.2857,770.0475388,830.2,609.8,94.45,352773,32.1,160665.4,62.35,192107.6,330.65,259070,405.1,5049.2,616892.2,743.0645628,890.5,549.5,113.625,474301,55.875,294384,57.75,179917,359.75,262006,417.125,5423.5,741730.5,832.937114,865,575,81.5,313004,32.25,158655,49.25,154349,304.25,224707,479.25,4995,542706,627.4057803
1,094221,A,7,5,2,845.2857143,594.7142857,76.89285714,266167.7143,18.71428571,90273.42857,58.17857143,175894.2857,354.1785714,266372.4286,414.2142857,4773.285714,537313.4286,635.6589488,867.4,572.6,74.2,253760.4,16.3,78462.6,57.9,175297.8,367.55,263360.8,425.65,5378,522499.2,602.3739912,790,650,83.625,297186,24.75,119800.5,58.875,177385.5,320.75,273901.5,385.625,3261.5,574349,727.0240506,743,697,51.75,177963,14,68519,37.75,109444,283.25,226197,408,3578,407738,548.7725437
1,095102,A,7,5,2,894.4285714,545.5714286,84.25,297853.7143,21.53571429,107908.7143,62.71428571,189945,339.75,262549.4286,470.4285714,4821.142857,565224.2857,631.9389874,889.4,550.6,101.85,362353.8,26.7,133746.4,75.15,228607.4,343.5,273898.8,444.05,4814.8,641067.4,720.7863728,907,533,40.25,136603.5,8.625,43314.5,31.625,93289,330.375,234176,536.375,4837,375616.5,414.1306505,891,549,46.25,157089,11,51661,35.25,105428,310.25,237107,534.5,3817,398013,446.7037037
1,095107,A,7,5,2,877.4285714,562.5714286,48.57142857,161797.7143,8.892857143,44061.42857,39.67857143,117736.2857,316.0357143,237386.4286,512.8214286,4565.285714,403749.4286,460.1507652,928.4,511.6,50.1,170011.4,10.65,52667.4,39.45,117344,327.2,240110,551.1,4942.4,415063.8,447.0743214,750,690,44.75,141263.5,4.5,22546.5,40.25,118717,288.125,230577.5,417.125,3622.5,375463.5,500.618,737,703,31.75,104828,4.5,23154,27.25,81674,247.75,186003,457.5,3890,294721,399.8928087
1,096118,A,7,5,2,926.8571429,513.1428571,63.14285714,209301,10.82142857,53315,52.32142857,155986,344.2142857,253000,519.5,6193.285714,468494.2857,505.4654747,970.4,469.6,66,217024.8,10.7,52137.8,55.3,164887,363.35,263561.4,541.05,6730.2,487316.4,502.1809563,818,622,56,189991.5,11.125,56258,44.875,133733.5,296.375,226596.5,465.625,4851,421439,515.2066015,847,593,34.25,106846,3.25,15884,31,90962,312.5,230886,500.25,4714,342446,404.3046045
1,095122,A,7,5,2,875,565,65.71428571,249277.7143,21.57142857,115060.8571,44.14285714,134216.8571,298.1785714,218505.7143,511.1071429,5148.714286,472932.1429,540.4938776,902.4,537.6,75.8,288051.8,24.95,133180.2,50.85,154871.6,305.75,228276.6,520.85,5265.2,521593.6,578.0070922,806.5,633.5,40.5,152342.5,13.125,69762.5,27.375,82580,279.25,194078.5,486.75,4857.5,351278.5,435.5592064,730,710,19.5,59250,1.75,8259,17.75,50991,269.75,193527,440.75,3919,256696,351.6383562
1,095127,A,6,5,1,871.3333333,568.6666667,59.04166667,225241.8333,19.41666667,105350.8333,39.625,119891,222.125,161915.1667,590.1666667,3592.333333,390749.3333,448.4498852,898.4,541.6,60.45,231897.6,19.9,108642,40.55,123255.6,229,164383.8,608.95,3860.6,400142,445.3940338,736,704,52,191963,17,88895,35,103068,187.75,149572,496.25,2251,343786,467.1005435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,095201,A,7,5,2,816.5714286,623.4285714,56.21428571,201000.1429,15.21428571,78308.28571,41,122691.8571,288.8214286,218194.2857,471.5357143,4221.285714,423415.7143,518.5286914,864,576,57.85,204973,15.3,77709.8,42.55,127263.2,302.35,227588.6,503.8,4489.4,437051,505.8460648,698,742,52.125,191068,15,79804.5,37.125,111263.5,255,194708.5,390.875,3551,389327.5,557.775788,615,825,34.75,118853,7.5,39034,27.25,79819,225.75,175844,354.5,2803,297500,483.7398374
1,096202,A,6,4,2,896.1666667,543.8333333,77.29166667,272862.6667,21.25,102269.3333,56.04166667,170593.3333,321.75,243915.5,497.125,5134.5,521912.6667,582.3834852,925,515,83.25,289343,20.25,96883.75,63,192459.25,318.1875,235903.75,523.5625,5390.5,530637.25,573.6618919,838.5,601.5,65.375,239902,23.25,113040.5,42.125,126861.5,328.875,259939,444.25,4622.5,504463.5,601.6261181,893,547,76.75,278134,26,126454,50.75,151680,317.25,242024,499,4536,524694,587.5632699
1,095207,A,7,5,2,952.1428571,487.8571429,60.42857143,213159,16,81619.85714,44.42857143,131539.1429,369.75,252742.2857,521.9642857,5459.428571,471360.7143,495.0525131,969,471,68.75,243370.2,18.55,95219.8,50.2,148150.4,388.3,272408.2,511.95,5362.2,521140.6,537.8127967,910,530,39.625,137631,9.625,47620,30,90011,323.375,203577.5,547,5702.5,346911,381.2208791,879,561,26.5,87220,4.75,22495,21.75,64725,335,195524,517.5,5671,288415,328.1171786
1,095208,A,6,5,1,906.3333333,533.6666667,76.45833333,279531.3333,24.58333333,124012.1667,51.875,155519.1667,338.1666667,253164.3333,491.7083333,5425.833333,538121.5,593.7346451,947,493,80.3,291737.8,24.9,126168.6,55.4,165569.2,354,269616.8,512.7,5454.4,566809,598.531151,703,737,57.25,218499,23,113230,34.25,105269,259,170902,386.75,5283,394684,561.428165,703,737,57.25,218499,23,113230,34.25,105269,259,170902,386.75,5283,394684,561.428165
1,095209,A,7,5,2,839.8571429,600.1428571,70.25,257434.1429,20.67857143,107820.2857,49.57142857,149613.8571,333.9285714,260229.7143,435.6785714,4696.571429,522360.4286,621.9634292,880.4,559.6,78.6,283800,22,112130.6,56.6,171669.4,360.5,280406.4,441.3,5131,569337.4,646.6803726,738.5,701.5,49.375,191519.5,17.375,97044.5,32,94475,267.5,209788,421.625,3610.5,404918,548.2979012,623,817,37.5,141220,8.5,56547,29,84673,288.75,236545,296.75,3278,381043,611.6260032
2,095213,A,5,4,1,973.8,466.2,55.9,181579.4,7.85,37453.2,48.05,144126.2,266.75,197008.4,651.15,4392,382979.8,393.2838365,988,452,66.875,217927.75,9.4375,45099,57.4375,172828.75,278.25,206954.75,642.875,4636.25,429518.75,434.7355769,917,523,12,36186,1.5,6870,10.5,29316,220.75,157223,684.25,3415,196824,214.6390403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,095215,A,7,5,2,959.4285714,480.5714286,102.3571429,382153.4286,34.10714286,174900.1429,68.25,207253.2857,337,282026,520.0714286,4574.142857,668753.5714,697.0332043,986.4,453.6,102.45,385321.8,34.65,179762.4,67.8,205559.4,341.55,282548.4,542.4,4645.2,672515.4,681.7877129,892,548,102.125,374232.5,32.75,162744.5,69.375,211488,325.625,280720,464.25,4396.5,659349,739.1804933,967,473,84.25,308277,28.5,141806,55.75,166471,322.5,281728,560.25,3679,593684,613.9441572
2,095219,A,7,5,2,936.7142857,503.2857143,97.96428571,322821,16.64285714,82527.71429,81.32142857,240293.2857,356.9642857,283609,481.7857143,5326.714286,611756.7143,653.0878451,981.2,458.8,92.35,298597.2,13,65037,79.35,233560.2,364.2,281596.2,524.65,5688.6,585882,597.1076233,825.5,614.5,112,383380.5,25.75,126254.5,86.25,257126,338.875,288641,374.625,4422,676443.5,819.4348879,765,675,142.5,479946,30,147113,112.5,332833,356.5,331776,266,4161,815883,1066.513725
2,096220,A,7,5,2,924.1428571,515.8571429,92.5,331092.4286,25.5,127622.1429,67,203470.2857,302.3571429,233024.2857,529.2857143,4942.285714,569059,615.7695162,931.2,508.8,98.05,362194.6,31.45,159279.8,66.6,202914.8,294.05,226036.2,539.1,4830,593060.8,636.8780069,906.5,533.5,78.625,253337,10.625,48478,68,204859,323.125,250494.5,504.75,5223,509054.5,561.5603971,881,559,85.75,274986,12,53580,73.75,221406,306.5,249455,488.75,4606,529047,600.507378
2,096224,A,1,1,0,833,607,78,283139,22.5,112249,55.5,170890,211.25,157818,543.75,4951,445908,535.3037215,833,607,78,283139,22.5,112249,55.5,170890,211.25,157818,543.75,4951,445908,535.3037215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,096227,A,5,4,1,799.2,640.8,76.6,301200.8,25.15,145768.8,51.45,155432,308.5,234160,414.1,4213.8,539574.6,675.1433934,844.25,595.75,85.625,343495,29.5,172865.25,56.125,170629.75,329.375,248808,429.25,4431.5,596734.5,706.8220314,619,821,40.5,132024,7.75,37383,32.75,94641,225,175568,353.5,3343,310935,502.3182553,619,821,40.5,132024,7.75,37383,32.75,94641,225,175568,353.5,3343,310935,502.3182553
2,095230,A,6,4,2,906.8333333,533.1666667,55.16666667,191929.1667,11.70833333,60248.66667,43.45833333,131680.5,297.375,218090.6667,554.2916667,5009,415028.8333,457.6682595,886.5,553.5,52.125,180086.25,11.25,55924.75,40.875,124161.5,253.0625,183963.25,581.3125,4473.5,368523,415.7055838,947.5,492.5,61.25,215615,12.625,68896.5,48.625,146718.5,386,286345.5,500.25,6080,508040.5,536.1905013,965,475,57.25,204430,10.75,69648,46.5,134782,453.5,334094,454.25,6582,545106,564.8766839
2,096233,A,7,5,2,968.4285714,471.5714286,53.46428571,177230.5714,10.32142857,50447.42857,43.14285714,126783.1429,337.5357143,260080.4286,577.4285714,4916.857143,442227.8571,456.6447854,957.6,482.4,51.4,170964.6,9.85,47696.4,41.55,123268.2,328.65,250633.4,577.55,4975.8,426573.8,445.4613617,995.5,444.5,58.625,192895.5,11.5,57325,47.125,135570.5,359.75,283698,577.125,4769.5,481363,483.5389252,991,449,53,171122,9,44409,44,126713,302.75,231866,635.25,4460,407448,411.148335
2,0104104,A,4,2,2,844.75,595.25,37.75,128699.75,8,40642.75,29.75,88057,304.125,234735.5,502.875,4541.25,367976.5,435.6040249,850.5,589.5,50.875,174915.5,11.75,59036.5,39.125,115879,302.625,237332.5,497,4143.5,416391.5,489.5843621,839,601,24.625,82484,4.25,22249,20.375,60235,305.625,232138.5,508.75,4939,319561.5,380.8837902,791,649,17,61610,3.75,22029,13.25,39581,299,211204,475,4582,277396,350.6902655
2,0104114,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0105202,A,6,5,1,892.8333333,547.1666667,60.75,242269,27.125,139046.1667,33.625,103222.8333,256.0416667,189738.6667,576.0416667,4271.166667,436278.8333,488.6453239,881,559,67.7,270940,30.45,156241.4,37.25,114698.6,262.25,197078,551.05,4340.4,472358.4,536.1616345,952,488,26,98914,10.5,53070,15.5,45844,225,153042,701,3925,255881,268.782563,952,488,26,98914,10.5,53070,15.5,45844,225,153042,701,3925,255881,268.782563
2,0104203,A,7,5,2,881.5714286,558.4285714,58.75,197081.4286,10.85714286,50950.14286,47.89285714,146131.2857,326.4285714,239105,496.3928571,5731.857143,441918.2857,501.2847188,877,563,61.6,206582.4,10.85,50472.4,50.75,156110,308.55,225415,506.85,5619.6,437617,498.9931585,893,547,51.625,173329,10.875,52144.5,40.75,121184.5,371.125,273330,470.25,6012.5,452671.5,506.9109742,860,580,60.75,210440,16.75,76329,44,134111,355.75,260625,443.5,5157,476222,553.7465116
2,0105204,A,7,5,2,885.8571429,554.1428571,45.28571429,159036.5714,12.21428571,60411.42857,33.07142857,98625.14286,317.2142857,220906.8571,523.3571429,5358.714286,385302.1429,434.9483954,897,543,44.5,158220,11.9,60388,32.6,97832,341.3,232388.4,511.2,5689.2,396297.6,441.8033445,858,582,47.25,161078,13,60470,34.25,100608,257,192203,553.75,4532.5,357813.5,417.0320513,799,641,46.25,165974,15,68962,31.25,97012,225.25,153132,527.5,4039,323145,404.436796
2,0105210,A,7,5,2,854,586,49.71428571,169712.8571,10.32142857,53299.14286,39.39285714,116413.7143,300.5357143,233181.8571,503.75,4722.714286,407617.4286,477.3037805,870,570,53.15,182315.8,11.25,58783.8,41.9,123532,292.4,226116,524.45,4806.4,413238.2,474.9864368,814,626,41.125,138205.5,8,39587.5,33.125,98618,320.875,250846.5,452,4513.5,393565.5,483.4957002,807,633,34,107641,4.75,21799,29.25,85842,322.5,252886,450.5,4433,364960,452.2428748
2,0104211,A,6,4,2,856.1666667,583.8333333,42.41666667,157041,10.58333333,60937,31.83333333,96104,257.4166667,181409.5,556.3333333,4890.666667,343341.1667,401.0214133,854,586,42.4375,166066.25,12.875,75570.75,29.5625,90495.5,250.375,177660.25,561.1875,4777.25,348503.75,408.0840164,860.5,579.5,42.375,138990.5,6,31669.5,36.375,107321,271.5,188908,546.625,5117.5,333016,387.0029053,849,591,70.75,231798,10,53079,60.75,178719,305.25,223238,473,5397,460433,542.3239105
2,0104216,A,7,5,2,972.8571429,467.1428571,47.35714286,156129.8571,8.5,43534.57143,38.85714286,112595.2857,392.5357143,279748.4286,532.9642857,6521.857143,442400.1429,454.7431718,1014,426,43,141237.4,7.5,38433,35.5,102804.4,408.05,280477.8,562.95,7059.2,428774.4,422.8544379,870,570,58.25,193361,11,56288.5,47.25,137072.5,353.75,277925,458,5178.5,476464.5,547.6603448,951,489,77.5,258349,14.75,75611,62.75,182738,391.25,311847,482.25,5420,575616,605.2744479
2,0104217,A,6,5,1,912.6666667,527.3333333,60,195671,9.791666667,48691.33333,50.20833333,146979.6667,410.5416667,324362.8333,442.125,5836.5,525870.3333,576.1910153,911.6,528.4,67.1,220188.6,11.25,56245.4,55.85,163943.2,430.4,342409.6,414.1,5835.8,568434,623.5563844,918,522,24.5,73083,2.5,10921,22,62162,311.25,234129,582.25,5840,313052,341.0152505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0104305,A,7,5,2,932.8571429,507.1428571,63.32142857,234018.5714,13.64285714,87400.28571,49.67857143,146618.2857,321.4285714,256093.1429,548.1071429,4833,494944.7143,530.5686064,970.4,469.6,60.8,214321.8,12.35,69436.4,48.45,144885.4,330.05,252585.2,579.55,4810.4,471717.4,486.1061418,839,601,69.625,283260.5,16.875,132310,52.75,150950.5,299.875,264863,469.5,4889.5,553013,659.1334923,825,615,55.25,199394,11.25,75721,44,123673,280.75,263177,489,4446,467017,566.0812121
2,0104309,A,5,4,1,770.4,669.6,55.7,229791.8,14.45,107219.4,41.25,122572.4,280.25,230017.4,434.45,3858,463667.2,601.8525441,749,691,50.3125,174539,11.625,60031.25,38.6875,114507.75,270.1875,217784.75,428.5,3678,396001.75,528.7072764,856,584,77.25,450803,25.75,295972,51.5,154831,320.5,278948,458.25,4578,734329,857.8609813,856,584,77.25,450803,25.75,295972,51.5,154831,320.5,278948,458.25,4578,734329,857.8609813
2,0104209,A,7,5,2,878.1428571,561.8571429,82.85714286,331855.8571,36.60714286,193860,46.25,137995.8571,252.4642857,205313.4286,542.8214286,3789.714286,540959,616.0261916,919,521,99.55,406017.2,47.05,249045.2,52.5,156972,263.6,216142.4,555.85,3980.2,626139.8,681.3273123,776,664,41.125,146452.5,10.5,55897,30.625,90555.5,224.625,178241,510.25,3313.5,328007,422.689433,664,776,53.75,202817,17,93880,36.75,108937,204.25,168075,406,2887,373779,562.9201807
2,0105312,A,7,5,2,912.8571429,527.1428571,84.85714286,319947.5714,22.03571429,133254.8571,62.82142857,186692.7143,384.1428571,318834.7143,443.8571429,4412.428571,643194.7143,704.5951487,920.8,519.2,92.8,322757.8,22.35,112681.8,70.45,210076,389.9,329675.4,438.1,4225.4,656658.6,713.1392268,893,547,65,312922,21.25,184687.5,43.75,128234.5,369.75,291733,458.25,4880,609535,682.5699888,895,545,81.5,459061,30.25,308182,51.25,150879,357.5,301971,456,4688,765720,855.5530726
2,0104313,A,5,5,0,926.2,513.8,79.05,248798.4,6.55,30139.2,72.5,218659.2,267.95,190458.8,579.2,5175,444432.2,479.844742,926.2,513.8,79.05,248798.4,6.55,30139.2,72.5,218659.2,267.95,190458.8,579.2,5175,444432.2,479.844742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0104321,A,7,5,2,873,567,26.07142857,88268.85714,5.285714286,27776.71429,20.78571429,60492.14286,240.8214286,151896.8571,606.1071429,4351.714286,244517.4286,280.0886925,879.6,560.4,24.45,84206.2,5.3,28004.4,19.15,56201.8,213.95,133196.2,641.2,4175.6,221578,251.9076853,856.5,583.5,30.125,98425.5,5.25,27207.5,24.875,71218,308,198648.5,518.375,4792,301866,352.441331,806,634,23.75,77598,4.25,22272,19.5,55326,255.5,158819,526.75,4578,240995,299.0012407
2,0104323,A,7,5,2,938.4285714,501.5714286,57.57142857,210200.8571,15.42857143,85648,42.14285714,124552.8571,383.2857143,293490.7143,497.5714286,5079.857143,508771.4286,542.1525346,964,476,57.85,212983.8,15.95,88228.8,41.9,124755,382.2,286568.6,523.95,5184.6,504737,523.5860996,874.5,565.5,56.875,203243.5,14.125,79196,42.75,124047.5,386,310796,431.625,4818,518857.5,593.3190395,833,607,48.75,178134,13,75190,35.75,102944,334.25,261204,450,4800,444138,533.1788715
2,0104325,A,1,1,0,813,627,37.75,130271,9,42991,28.75,87280,247.5,161098,527.75,4203,295572,363.5571956,813,627,37.75,130271,9,42991,28.75,87280,247.5,161098,527.75,4203,295572,363.5571956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0104326,A,7,5,2,851.7142857,588.2857143,69.03571429,254683.1429,19.89285714,107517.7143,49.14285714,147165.4286,305.25,228543.1429,477.4285714,5124.285714,488350.5714,573.3737001,855.8,584.2,72.95,272889.8,23.15,124031.8,49.8,148858,316.35,238355.4,466.5,5437.4,516682.6,603.7422295,841.5,598.5,59.25,209166.5,11.75,66232.5,47.5,142934,277.5,204012.5,504.75,4341.5,417520.5,496.1622103,674,766,60.75,230052,15.25,93429,45.5,136623,266.75,199449,346.5,3883,433384,643.0029674
